batch	family	accession	region_name	region_number	core_start	core_end	strand	n_orfs	n_core_orfs	genome_fasta	output_fasta	status	source_tsv
003	CFPICI	NZ_AP035757.1	CFPICI REGION 3 - NZ_AP035757.1	3	3686068	3692067	-1	18	8	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_AP035757.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_AP035757.1_R3_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_AP035757.1_CFPICI_output.tsv
003	CFPICI	NZ_CM128549.1	CFPICI REGION 1 - NZ_CM128549.1	1	1421819	1426962	-1	17	7	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128549.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128549.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128549.1_CFPICI_output.tsv
003	CFPICI	NZ_CM128581.1	CFPICI REGION 1 - NZ_CM128581.1	1	2075563	2083921	1	18	8	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128581.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128581.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128581.1_CFPICI_output.tsv
003	CFPICI	NZ_CM128588.1	CFPICI REGION 1 - NZ_CM128588.1	1	3408615	3415581	-1	20	10	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128588.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128588.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128588.1_CFPICI_output.tsv
003	CFPICI	NZ_CM128589.1	CFPICI REGION 1 - NZ_CM128589.1	1	2709675	2716351	-1	18	8	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128589.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128589.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128589.1_CFPICI_output.tsv
003	CFPICI	NZ_CM128592.1	CFPICI REGION 1 - NZ_CM128592.1	1	271588	278265	1	18	8	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128592.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128592.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128592.1_CFPICI_output.tsv
003	CFPICI	NZ_CM128594.1	CFPICI REGION 1 - NZ_CM128594.1	1	2067444	2074373	1	20	10	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128594.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128594.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128594.1_CFPICI_output.tsv
003	CFPICI	NZ_CM128594.1	CFPICI REGION 2 - NZ_CM128594.1	2	2402133	2409062	1	20	10	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128594.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128594.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128594.1_CFPICI_output.tsv
003	CFPICI	NZ_CM128594.1	CFPICI REGION 3 - NZ_CM128594.1	3	3595952	3600752	-1	16	6	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128594.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128594.1_R3_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128594.1_CFPICI_output.tsv
003	CFPICI	NZ_CM128595.1	CFPICI REGION 1 - NZ_CM128595.1	1	1537555	1544521	-1	20	10	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128595.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128595.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128595.1_CFPICI_output.tsv
003	CFPICI	NZ_CM128596.1	CFPICI REGION 1 - NZ_CM128596.1	1	2067443	2074372	1	20	10	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128596.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128596.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128596.1_CFPICI_output.tsv
003	CFPICI	NZ_CM128596.1	CFPICI REGION 2 - NZ_CM128596.1	2	2403556	2410485	1	20	10	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128596.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128596.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128596.1_CFPICI_output.tsv
003	CFPICI	NZ_CM128596.1	CFPICI REGION 3 - NZ_CM128596.1	3	3597477	3602277	-1	16	6	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128596.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128596.1_R3_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128596.1_CFPICI_output.tsv
003	CFPICI	NZ_CM128597.1	CFPICI REGION 1 - NZ_CM128597.1	1	4813660	4820625	1	21	11	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128597.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128597.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128597.1_CFPICI_output.tsv
003	CFPICI	NZ_CM128597.1	CFPICI REGION 2 - NZ_CM128597.1	2	2786364	2791165	-1	16	6	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128597.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128597.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128597.1_CFPICI_output.tsv
003	CFPICI	NZ_CM128598.1	CFPICI REGION 1 - NZ_CM128598.1	1	4117290	4124255	-1	20	10	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128598.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128598.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128598.1_CFPICI_output.tsv
003	CFPICI	NZ_CM128598.1	CFPICI REGION 2 - NZ_CM128598.1	2	4855943	4860744	1	16	6	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128598.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128598.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128598.1_CFPICI_output.tsv
003	CFPICI	NZ_CM128599.1	CFPICI REGION 1 - NZ_CM128599.1	1	708854	715789	-1	20	10	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128599.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128599.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128599.1_CFPICI_output.tsv
003	CFPICI	NZ_CM128599.1	CFPICI REGION 2 - NZ_CM128599.1	2	3150836	3155637	-1	16	6	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128599.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128599.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128599.1_CFPICI_output.tsv
003	CFPICI	NZ_CM128600.1	CFPICI REGION 1 - NZ_CM128600.1	1	2410513	2417448	1	20	10	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128600.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128600.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128600.1_CFPICI_output.tsv
003	CFPICI	NZ_CM128601.1	CFPICI REGION 1 - NZ_CM128601.1	1	2074997	2081752	1	19	9	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128601.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128601.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128601.1_CFPICI_output.tsv
003	CFPICI	NZ_CM128601.1	CFPICI REGION 2 - NZ_CM128601.1	2	1733508	1738309	-1	16	6	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128601.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128601.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128601.1_CFPICI_output.tsv
003	CFPICI	NZ_CM128602.1	CFPICI REGION 1 - NZ_CM128602.1	1	324973	331796	1	19	9	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128602.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128602.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128602.1_CFPICI_output.tsv
003	CFPICI	NZ_CM128603.1	CFPICI REGION 1 - NZ_CM128603.1	1	2905187	2912116	-1	20	10	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128603.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128603.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128603.1_CFPICI_output.tsv
003	CFPICI	NZ_CM128603.1	CFPICI REGION 2 - NZ_CM128603.1	2	3613933	3618734	-1	16	6	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128603.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128603.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128603.1_CFPICI_output.tsv
003	CFPICI	NZ_CM128603.1	CFPICI REGION 3 - NZ_CM128603.1	3	4913854	4918655	1	16	6	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128603.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128603.1_R3_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128603.1_CFPICI_output.tsv
003	CFPICI	NZ_CM128604.1	CFPICI REGION 1 - NZ_CM128604.1	1	409288	416110	-1	19	9	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128604.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128604.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128604.1_CFPICI_output.tsv
003	CFPICI	NZ_CM128604.1	CFPICI REGION 2 - NZ_CM128604.1	2	4332186	4339008	1	19	9	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128604.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128604.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128604.1_CFPICI_output.tsv
003	CFPICI	NZ_CM128604.1	CFPICI REGION 3 - NZ_CM128604.1	3	2537808	2542609	-1	16	6	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128604.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128604.1_R3_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128604.1_CFPICI_output.tsv
003	CFPICI	NZ_CM128604.1	CFPICI REGION 4 - NZ_CM128604.1	4	4561863	4566664	1	16	6	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128604.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128604.1_R4_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128604.1_CFPICI_output.tsv
003	CFPICI	NZ_CM128605.1	CFPICI REGION 1 - NZ_CM128605.1	1	2516905	2523840	1	20	10	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128605.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128605.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128605.1_CFPICI_output.tsv
003	CFPICI	NZ_CM128605.1	CFPICI REGION 2 - NZ_CM128605.1	2	3172536	3179358	-1	19	9	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128605.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128605.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128605.1_CFPICI_output.tsv
003	CFPICI	NZ_CM128605.1	CFPICI REGION 3 - NZ_CM128605.1	3	3715528	3720328	-1	16	6	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128605.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128605.1_R3_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128605.1_CFPICI_output.tsv
003	CFPICI	NZ_CM128606.1	CFPICI REGION 1 - NZ_CM128606.1	1	2012202	2019024	1	19	9	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128606.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128606.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128606.1_CFPICI_output.tsv
003	CFPICI	NZ_CM129037.1	CFPICI REGION 1 - NZ_CM129037.1	1	109904	122562	mixed	30	20	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM129037.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM129037.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM129037.1_CFPICI_output.tsv
003	CFPICI	NZ_CM129037.1	CFPICI REGION 2 - NZ_CM129037.1	2	904982	913339	-1	18	8	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM129037.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM129037.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM129037.1_CFPICI_output.tsv
003	CFPICI	NZ_CM129038.1	CFPICI REGION 1 - NZ_CM129038.1	1	1068217	1075146	-1	20	10	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM129038.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM129038.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM129038.1_CFPICI_output.tsv
003	CFPICI	NZ_CM129038.1	CFPICI REGION 2 - NZ_CM129038.1	2	3072485	3077286	1	16	6	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM129038.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM129038.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM129038.1_CFPICI_output.tsv
003	CFPICI	NZ_CM129039.1	CFPICI REGION 1 - NZ_CM129039.1	1	4801484	4808371	-1	20	10	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM129039.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM129039.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM129039.1_CFPICI_output.tsv
003	CFPICI	NZ_CM129040.1	CFPICI REGION 1 - NZ_CM129040.1	1	1127118	1133941	1	19	9	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM129040.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM129040.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM129040.1_CFPICI_output.tsv
003	CFPICI	NZ_CM129041.1	CFPICI REGION 1 - NZ_CM129041.1	1	4733955	4740842	-1	20	10	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM129041.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM129041.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM129041.1_CFPICI_output.tsv
003	CFPICI	NZ_CM129854.1	CFPICI REGION 1 - NZ_CM129854.1	1	3851477	3858443	-1	20	10	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM129854.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM129854.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM129854.1_CFPICI_output.tsv
003	CFPICI	NZ_CM132944.1	CFPICI REGION 1 - NZ_CM132944.1	1	1868223	1874899	1	18	8	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM132944.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM132944.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM132944.1_CFPICI_output.tsv
003	CFPICI	NZ_CM135133.1	CFPICI REGION 1 - NZ_CM135133.1	1	546184	555067	mixed	23	13	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM135133.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM135133.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM135133.1_CFPICI_output.tsv
003	CFPICI	NZ_CM144239.1	CFPICI REGION 1 - NZ_CM144239.1	1	3852210	3859175	1	20	10	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM144239.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM144239.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM144239.1_CFPICI_output.tsv
003	CFPICI	NZ_CM144240.1	CFPICI REGION 1 - NZ_CM144240.1	1	3326721	3333687	1	20	10	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM144240.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM144240.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM144240.1_CFPICI_output.tsv
003	CFPICI	NZ_CM144241.1	CFPICI REGION 1 - NZ_CM144241.1	1	1732305	1739271	-1	20	10	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM144241.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM144241.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM144241.1_CFPICI_output.tsv
003	CFPICI	NZ_CM144242.1	CFPICI REGION 1 - NZ_CM144242.1	1	4073925	4080891	1	20	10	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM144242.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM144242.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM144242.1_CFPICI_output.tsv
003	CFPICI	NZ_CM144243.1	CFPICI REGION 1 - NZ_CM144243.1	1	1877382	1884348	-1	20	10	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM144243.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM144243.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM144243.1_CFPICI_output.tsv
003	CFPICI	NZ_CM144247.1	CFPICI REGION 1 - NZ_CM144247.1	1	1168035	1175000	-1	20	10	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM144247.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM144247.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM144247.1_CFPICI_output.tsv
003	CFPICI	NZ_CM144251.1	CFPICI REGION 1 - NZ_CM144251.1	1	3969986	3976703	1	19	9	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM144251.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM144251.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM144251.1_CFPICI_output.tsv
003	CFPICI	NZ_CM148319.1	CFPICI REGION 1 - NZ_CM148319.1	1	1928247	1934923	1	18	8	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM148319.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM148319.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM148319.1_CFPICI_output.tsv
003	CFPICI	NZ_CM148361.1	CFPICI REGION 1 - NZ_CM148361.1	1	2736911	2743587	-1	18	8	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM148361.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM148361.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM148361.1_CFPICI_output.tsv
003	CFPICI	NZ_CM149554.1	CFPICI REGION 1 - NZ_CM149554.1	1	2783890	2790856	-1	20	10	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM149554.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM149554.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM149554.1_CFPICI_output.tsv
003	CFPICI	NZ_CM149554.1	CFPICI REGION 2 - NZ_CM149554.1	2	4475495	4482469	-1	20	10	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM149554.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM149554.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM149554.1_CFPICI_output.tsv
