family	accession	region	core_start	core_end	core_len_bp	n_core_orfs	had_blastn_support	query_length	supported_bp	core_region_family_coverage	core_region_family_coverage_percent	coverage_bin	family_supported_weighted_identity	family_supported_weighted_identity_percent	top_reference	top_reference_query_fraction	top_reference_query_fraction_percent	top_reference_weighted_identity	n_references_hit	n_hsps_total	query_id	output_fasta	source_tsv
CFPICI	NZ_CM128595.1	R1	1537555	1544521	6967	10	1	6967	83	0.0119	1.19%	>0-10%	93.865	93.86%	CP000970.1_955625_970780	0.0119	1.19%	93.976	2	2	NZ_CM128595.1|CFPICI|R1|core|batch=003|record=NZ_CM128595.1_Escherichia_coli_strain_100181_chromosome__whole_genome_shotgun_sequence|start=1537555|end=1544521|strand=-1	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128595.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128595.1_CFPICI_output.tsv
CFPICI	NZ_CM128596.1	R1	2067443	2074372	6930	10	0	6930	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128596.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128596.1_CFPICI_output.tsv
CFPICI	NZ_CM128596.1	R2	2403556	2410485	6930	10	0	6930	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128596.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128596.1_CFPICI_output.tsv
CFPICI	NZ_CM128596.1	R3	3597477	3602277	4801	6	1	4801	4801	1.0	100.00%	75-100%	87.579	87.58%	BFLF01000001.1_341769_355219	1.0	100.00%	94.96	10	17	NZ_CM128596.1|CFPICI|R3|core|batch=003|record=NZ_CM128596.1_Escherichia_coli_strain_100117_chromosome__whole_genome_shotgun_sequence|start=3597477|end=3602277|strand=-1	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128596.1_R3_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128596.1_CFPICI_output.tsv
CFPICI	NZ_CM128597.1	R1	4813660	4820625	6966	11	1	6966	83	0.0119	1.19%	>0-10%	93.865	93.86%	CP000970.1_955625_970780	0.0119	1.19%	93.976	2	2	NZ_CM128597.1|CFPICI|R1|core|batch=003|record=NZ_CM128597.1_Escherichia_coli_strain_E700025_chromosome__whole_genome_shotgun_sequence|start=4813660|end=4820625|strand=1	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128597.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128597.1_CFPICI_output.tsv
CFPICI	NZ_CM128597.1	R2	2786364	2791165	4802	6	1	4802	4802	1.0	100.00%	75-100%	87.598	87.60%	BFLF01000001.1_341769_355219	1.0	100.00%	95.252	10	17	NZ_CM128597.1|CFPICI|R2|core|batch=003|record=NZ_CM128597.1_Escherichia_coli_strain_E700025_chromosome__whole_genome_shotgun_sequence|start=2786364|end=2791165|strand=-1	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128597.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128597.1_CFPICI_output.tsv
CFPICI	NZ_CM128598.1	R1	4117290	4124255	6966	10	1	6966	83	0.0119	1.19%	>0-10%	95.092	95.09%	CP000970.1_955625_970780	0.0119	1.19%	95.181	2	2	NZ_CM128598.1|CFPICI|R1|core|batch=003|record=NZ_CM128598.1_Escherichia_coli_strain_E600003_chromosome__whole_genome_shotgun_sequence|start=4117290|end=4124255|strand=-1	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128598.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128598.1_CFPICI_output.tsv
CFPICI	NZ_CM128598.1	R2	4855943	4860744	4802	6	1	4802	4802	1.0	100.00%	75-100%	87.635	87.64%	BFLF01000001.1_341769_355219	1.0	100.00%	94.94	10	17	NZ_CM128598.1|CFPICI|R2|core|batch=003|record=NZ_CM128598.1_Escherichia_coli_strain_E600003_chromosome__whole_genome_shotgun_sequence|start=4855943|end=4860744|strand=1	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128598.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128598.1_CFPICI_output.tsv
CFPICI	NZ_CM128599.1	R1	708854	715789	6936	10	0	6936	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128599.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128599.1_CFPICI_output.tsv
CFPICI	NZ_CM128599.1	R2	3150836	3155637	4802	6	1	4802	4802	1.0	100.00%	75-100%	87.635	87.64%	BFLF01000001.1_341769_355219	1.0	100.00%	94.94	10	17	NZ_CM128599.1|CFPICI|R2|core|batch=003|record=NZ_CM128599.1_Escherichia_coli_strain_E500002_chromosome__whole_genome_shotgun_sequence|start=3150836|end=3155637|strand=-1	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128599.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128599.1_CFPICI_output.tsv
CFPICI	NZ_CM128600.1	R1	2410513	2417448	6936	10	0	6936	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128600.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128600.1_CFPICI_output.tsv
CFPICI	NZ_CM128601.1	R1	2074997	2081752	6756	9	0	6756	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128601.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128601.1_CFPICI_output.tsv
CFPICI	NZ_CM128601.1	R2	1733508	1738309	4802	6	1	4802	4802	1.0	100.00%	75-100%	87.635	87.64%	BFLF01000001.1_341769_355219	1.0	100.00%	94.94	10	17	NZ_CM128601.1|CFPICI|R2|core|batch=003|record=NZ_CM128601.1_Escherichia_coli_strain_E300010_chromosome__whole_genome_shotgun_sequence|start=1733508|end=1738309|strand=-1	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128601.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128601.1_CFPICI_output.tsv
CFPICI	NZ_CM128602.1	R1	324973	331796	6824	9	0	6824	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128602.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128602.1_CFPICI_output.tsv
CFPICI	NZ_CM128603.1	R1	2905187	2912116	6930	10	0	6930	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128603.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128603.1_CFPICI_output.tsv
CFPICI	NZ_CM128603.1	R2	3613933	3618734	4802	6	1	4802	4802	1.0	100.00%	75-100%	87.622	87.62%	BFLF01000001.1_341769_355219	1.0	100.00%	95.023	10	17	NZ_CM128603.1|CFPICI|R2|core|batch=003|record=NZ_CM128603.1_Escherichia_coli_strain_E203449_chromosome__whole_genome_shotgun_sequence|start=3613933|end=3618734|strand=-1	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128603.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128603.1_CFPICI_output.tsv
CFPICI	NZ_CM128603.1	R3	4913854	4918655	4802	6	1	4802	4802	1.0	100.00%	75-100%	87.566	87.57%	BFLF01000001.1_341769_355219	1.0	100.00%	94.981	10	17	NZ_CM128603.1|CFPICI|R3|core|batch=003|record=NZ_CM128603.1_Escherichia_coli_strain_E203449_chromosome__whole_genome_shotgun_sequence|start=4913854|end=4918655|strand=1	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128603.1_R3_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128603.1_CFPICI_output.tsv
CFPICI	NZ_CM128604.1	R1	409288	416110	6823	9	0	6823	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128604.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128604.1_CFPICI_output.tsv
CFPICI	NZ_CM128604.1	R2	4332186	4339008	6823	9	0	6823	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128604.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128604.1_CFPICI_output.tsv
CFPICI	NZ_CM128604.1	R3	2537808	2542609	4802	6	1	4802	4802	1.0	100.00%	75-100%	87.57	87.57%	BFLF01000001.1_341769_355219	1.0	100.00%	94.981	10	17	NZ_CM128604.1|CFPICI|R3|core|batch=003|record=NZ_CM128604.1_Escherichia_coli_strain_E200139_chromosome__whole_genome_shotgun_sequence|start=2537808|end=2542609|strand=-1	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128604.1_R3_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128604.1_CFPICI_output.tsv
CFPICI	NZ_CM128604.1	R4	4561863	4566664	4802	6	1	4802	4802	1.0	100.00%	75-100%	87.592	87.59%	BFLF01000001.1_341769_355219	1.0	100.00%	95.002	10	17	NZ_CM128604.1|CFPICI|R4|core|batch=003|record=NZ_CM128604.1_Escherichia_coli_strain_E200139_chromosome__whole_genome_shotgun_sequence|start=4561863|end=4566664|strand=1	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128604.1_R4_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128604.1_CFPICI_output.tsv
CFPICI	NZ_CM128605.1	R1	2516905	2523840	6936	10	0	6936	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128605.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128605.1_CFPICI_output.tsv
CFPICI	NZ_CM128605.1	R2	3172536	3179358	6823	9	0	6823	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128605.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128605.1_CFPICI_output.tsv
CFPICI	NZ_CM128605.1	R3	3715528	3720328	4801	6	1	4801	4801	1.0	100.00%	75-100%	87.579	87.58%	BFLF01000001.1_341769_355219	1.0	100.00%	94.96	10	17	NZ_CM128605.1|CFPICI|R3|core|batch=003|record=NZ_CM128605.1_Escherichia_coli_strain_E200086_chromosome__whole_genome_shotgun_sequence|start=3715528|end=3720328|strand=-1	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128605.1_R3_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128605.1_CFPICI_output.tsv
CFPICI	NZ_CM128606.1	R1	2012202	2019024	6823	9	0	6823	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM128606.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM128606.1_CFPICI_output.tsv
CFPICI	NZ_CM129037.1	R1	109904	122562	12659	20	1	12659	83	0.0066	0.66%	>0-10%	93.865	93.86%	CP000970.1_955625_970780	0.0066	0.66%	93.976	2	2	NZ_CM129037.1|CFPICI|R1|core|batch=003|record=NZ_CM129037.1_Escherichia_coli_strain_600055_chromosome__whole_genome_shotgun_sequence|start=109904|end=122562|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM129037.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM129037.1_CFPICI_output.tsv
CFPICI	NZ_CM129037.1	R2	904982	913339	8358	8	0	8358	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM129037.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM129037.1_CFPICI_output.tsv
CFPICI	NZ_CM129038.1	R1	1068217	1075146	6930	10	0	6930	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM129038.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM129038.1_CFPICI_output.tsv
CFPICI	NZ_CM129038.1	R2	3072485	3077286	4802	6	1	4802	4802	1.0	100.00%	75-100%	87.635	87.64%	BFLF01000001.1_341769_355219	1.0	100.00%	94.94	10	17	NZ_CM129038.1|CFPICI|R2|core|batch=003|record=NZ_CM129038.1_Escherichia_coli_strain_700481_chromosome__whole_genome_shotgun_sequence|start=3072485|end=3077286|strand=1	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM129038.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM129038.1_CFPICI_output.tsv
CFPICI	NZ_CM129039.1	R1	4801484	4808371	6888	10	1	6888	193	0.028	2.80%	>0-10%	89.051	89.05%	CU928164.2_2060161_2074688	0.016	1.60%	80.18	3	3	NZ_CM129039.1|CFPICI|R1|core|batch=003|record=NZ_CM129039.1_Escherichia_coli_strain_500111_chromosome__whole_genome_shotgun_sequence|start=4801484|end=4808371|strand=-1	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM129039.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM129039.1_CFPICI_output.tsv
CFPICI	NZ_CM129040.1	R1	1127118	1133941	6824	9	0	6824	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM129040.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM129040.1_CFPICI_output.tsv
CFPICI	NZ_CM129041.1	R1	4733955	4740842	6888	10	1	6888	193	0.028	2.80%	>0-10%	89.051	89.05%	CU928164.2_2060161_2074688	0.016	1.60%	80.18	3	3	NZ_CM129041.1|CFPICI|R1|core|batch=003|record=NZ_CM129041.1_Escherichia_coli_strain_500010_chromosome__whole_genome_shotgun_sequence|start=4733955|end=4740842|strand=-1	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM129041.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM129041.1_CFPICI_output.tsv
CFPICI	NZ_CM129854.1	R1	3851477	3858443	6967	10	1	6967	83	0.0119	1.19%	>0-10%	92.638	92.64%	CP000970.1_955625_970780	0.0119	1.19%	92.771	2	2	NZ_CM129854.1|CFPICI|R1|core|batch=003|record=NZ_CM129854.1_Escherichia_coli_strain_SW071618_chromosome__whole_genome_shotgun_sequence|start=3851477|end=3858443|strand=-1	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM129854.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM129854.1_CFPICI_output.tsv
CFPICI	NZ_CM132944.1	R1	1868223	1874899	6677	8	0	6677	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM132944.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM132944.1_CFPICI_output.tsv
CFPICI	NZ_CM135133.1	R1	546184	555067	8884	13	0	8884	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM135133.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM135133.1_CFPICI_output.tsv
CFPICI	NZ_CM144239.1	R1	3852210	3859175	6966	10	1	6966	83	0.0119	1.19%	>0-10%	93.865	93.86%	CP000970.1_955625_970780	0.0119	1.19%	93.976	2	2	NZ_CM144239.1|CFPICI|R1|core|batch=003|record=NZ_CM144239.1_Escherichia_coli_strain_KK05-19_chromosome__whole_genome_shotgun_sequence|start=3852210|end=3859175|strand=1	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM144239.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM144239.1_CFPICI_output.tsv
CFPICI	NZ_CM144240.1	R1	3326721	3333687	6967	10	1	6967	83	0.0119	1.19%	>0-10%	92.638	92.64%	CP000970.1_955625_970780	0.0119	1.19%	92.771	2	2	NZ_CM144240.1|CFPICI|R1|core|batch=003|record=NZ_CM144240.1_Escherichia_coli_strain_DG351-2_chromosome__whole_genome_shotgun_sequence|start=3326721|end=3333687|strand=1	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM144240.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM144240.1_CFPICI_output.tsv
CFPICI	NZ_CM144241.1	R1	1732305	1739271	6967	10	1	6967	83	0.0119	1.19%	>0-10%	92.638	92.64%	CP000970.1_955625_970780	0.0119	1.19%	92.771	2	2	NZ_CM144241.1|CFPICI|R1|core|batch=003|record=NZ_CM144241.1_Escherichia_coli_strain_DG343-1_chromosome__whole_genome_shotgun_sequence|start=1732305|end=1739271|strand=-1	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM144241.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM144241.1_CFPICI_output.tsv
CFPICI	NZ_CM144242.1	R1	4073925	4080891	6967	10	1	6967	83	0.0119	1.19%	>0-10%	92.638	92.64%	CP000970.1_955625_970780	0.0119	1.19%	92.771	2	2	NZ_CM144242.1|CFPICI|R1|core|batch=003|record=NZ_CM144242.1_Escherichia_coli_strain_DG342-2_chromosome__whole_genome_shotgun_sequence|start=4073925|end=4080891|strand=1	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM144242.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM144242.1_CFPICI_output.tsv
CFPICI	NZ_CM144243.1	R1	1877382	1884348	6967	10	1	6967	83	0.0119	1.19%	>0-10%	92.638	92.64%	CP000970.1_955625_970780	0.0119	1.19%	92.771	2	2	NZ_CM144243.1|CFPICI|R1|core|batch=003|record=NZ_CM144243.1_Escherichia_coli_strain_DG341-1_chromosome__whole_genome_shotgun_sequence|start=1877382|end=1884348|strand=-1	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM144243.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM144243.1_CFPICI_output.tsv
CFPICI	NZ_CM144247.1	R1	1168035	1175000	6966	10	1	6966	83	0.0119	1.19%	>0-10%	93.865	93.86%	CP000970.1_955625_970780	0.0119	1.19%	93.976	2	2	NZ_CM144247.1|CFPICI|R1|core|batch=003|record=NZ_CM144247.1_Escherichia_coli_strain_CB6886_chromosome__whole_genome_shotgun_sequence|start=1168035|end=1175000|strand=-1	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM144247.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM144247.1_CFPICI_output.tsv
CFPICI	NZ_CM144251.1	R1	3969986	3976703	6718	9	1	6718	82	0.0122	1.22%	>0-10%	88.957	88.96%	CP000970.1_955625_970780	0.0122	1.22%	89.157	2	2	NZ_CM144251.1|CFPICI|R1|core|batch=003|record=NZ_CM144251.1_Escherichia_coli_strain_LP-26-E1-261_chromosome__whole_genome_shotgun_sequence|start=3969986|end=3976703|strand=1	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM144251.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM144251.1_CFPICI_output.tsv
CFPICI	NZ_CM148319.1	R1	1928247	1934923	6677	8	0	6677	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM148319.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM148319.1_CFPICI_output.tsv
CFPICI	NZ_CM148361.1	R1	2736911	2743587	6677	8	0	6677	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM148361.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM148361.1_CFPICI_output.tsv
CFPICI	NZ_CM149554.1	R1	2783890	2790856	6967	10	1	6967	83	0.0119	1.19%	>0-10%	93.865	93.86%	CP000970.1_955625_970780	0.0119	1.19%	93.976	2	2	NZ_CM149554.1|CFPICI|R1|core|batch=003|record=NZ_CM149554.1_Escherichia_coli_strain_MEI148-20EC_chromosome__whole_genome_shotgun_sequence|start=2783890|end=2790856|strand=-1	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM149554.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM149554.1_CFPICI_output.tsv
CFPICI	NZ_CM149554.1	R2	4475495	4482469	6975	10	1	6975	83	0.0119	1.19%	>0-10%	93.865	93.86%	CP000970.1_955625_970780	0.0119	1.19%	93.976	2	2	NZ_CM149554.1|CFPICI|R2|core|batch=003|record=NZ_CM149554.1_Escherichia_coli_strain_MEI148-20EC_chromosome__whole_genome_shotgun_sequence|start=4475495|end=4482469|strand=-1	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM149554.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM149554.1_CFPICI_output.tsv
CFPICI	NZ_CM149560.1	R1	2016173	2022920	6748	9	0	6748	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM149560.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM149560.1_CFPICI_output.tsv
CFPICI	NZ_CM149564.1	R1	3817879	3824845	6967	10	1	6967	83	0.0119	1.19%	>0-10%	93.865	93.86%	CP000970.1_955625_970780	0.0119	1.19%	93.976	2	2	NZ_CM149564.1|CFPICI|R1|core|batch=003|record=NZ_CM149564.1_Escherichia_coli_strain_MEI4O1-23_chromosome__whole_genome_shotgun_sequence|start=3817879|end=3824845|strand=-1	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM149564.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM149564.1_CFPICI_output.tsv
CFPICI	NZ_CM149567.1	R1	3672736	3679701	6966	10	1	6966	83	0.0119	1.19%	>0-10%	93.865	93.86%	CP000970.1_955625_970780	0.0119	1.19%	93.976	2	2	NZ_CM149567.1|CFPICI|R1|core|batch=003|record=NZ_CM149567.1_Escherichia_coli_strain_MEI4B-1023_chromosome__whole_genome_shotgun_sequence|start=3672736|end=3679701|strand=-1	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM149567.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM149567.1_CFPICI_output.tsv
CFPICI	NZ_CM149575.1	R1	2909147	2916113	6967	10	1	6967	83	0.0119	1.19%	>0-10%	93.865	93.86%	CP000970.1_955625_970780	0.0119	1.19%	93.976	2	2	NZ_CM149575.1|CFPICI|R1|core|batch=003|record=NZ_CM149575.1_Escherichia_coli_strain_MEI2A-0323_chromosome__whole_genome_shotgun_sequence|start=2909147|end=2916113|strand=-1	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/CFPICI/NZ_CM149575.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/CFPICI/NZ_CM149575.1_CFPICI_output.tsv
