query_id	family	reference	aligned_query_bp	query_fraction	aligned_subject_bp	subject_coverage	weighted_pident	bitscore_sum	n_hsps
CM132592.1|PICI|R2|core|batch=001|record=CM132592.1_Lactococcus_lactis_strain_BIM_B-425_chromosome__complete_sequence__whole_genome_shotgun_sequence|start=35432|end=45703|strand=mixed	PICI	AE005176.1_502595_517773	572	0.0557	572	0.0377	89.703	732.0	3
CM132592.1|PICI|R2|core|batch=001|record=CM132592.1_Lactococcus_lactis_strain_BIM_B-425_chromosome__complete_sequence__whole_genome_shotgun_sequence|start=35432|end=45703|strand=mixed	PICI	CP002365.1_1723782_1733895	159	0.0155	158	0.0156	90.0	204.0	1
CM132592.1|PICI|R3|core|batch=001|record=CM132592.1_Lactococcus_lactis_strain_BIM_B-425_chromosome__complete_sequence__whole_genome_shotgun_sequence|start=36187|end=50998|strand=mixed	PICI	AM406671.1_32370_51783	7328	0.4947	7400	0.3812	96.772	12329.7	8
CM132592.1|PICI|R3|core|batch=001|record=CM132592.1_Lactococcus_lactis_strain_BIM_B-425_chromosome__complete_sequence__whole_genome_shotgun_sequence|start=36187|end=50998|strand=mixed	PICI	CP003132.1_2352993_2368188	4386	0.2961	4541	0.2988	92.038	6369.0	8
CM132592.1|PICI|R3|core|batch=001|record=CM132592.1_Lactococcus_lactis_strain_BIM_B-425_chromosome__complete_sequence__whole_genome_shotgun_sequence|start=36187|end=50998|strand=mixed	PICI	CP001834.1_2505680_2520561	3924	0.2649	3947	0.2652	89.838	5048.0	10
CM132592.1|PICI|R3|core|batch=001|record=CM132592.1_Lactococcus_lactis_strain_BIM_B-425_chromosome__complete_sequence__whole_genome_shotgun_sequence|start=36187|end=50998|strand=mixed	PICI	CP000425.1_2115981_2128907	3798	0.2564	3805	0.2943	88.057	4502.0	9
CM132592.1|PICI|R3|core|batch=001|record=CM132592.1_Lactococcus_lactis_strain_BIM_B-425_chromosome__complete_sequence__whole_genome_shotgun_sequence|start=36187|end=50998|strand=mixed	PICI	CP006766.1_2464508_2479769	3126	0.211	3159	0.207	93.138	4632.0	11
CM132592.1|PICI|R3|core|batch=001|record=CM132592.1_Lactococcus_lactis_strain_BIM_B-425_chromosome__complete_sequence__whole_genome_shotgun_sequence|start=36187|end=50998|strand=mixed	PICI	CP002094.1_2482743_2492765	2008	0.1356	2004	0.1999	88.576	2426.0	5
CM132592.1|PICI|R3|core|batch=001|record=CM132592.1_Lactococcus_lactis_strain_BIM_B-425_chromosome__complete_sequence__whole_genome_shotgun_sequence|start=36187|end=50998|strand=mixed	PICI	AE005176.1_502595_517773	269	0.0182	269	0.0177	94.796	421.0	2
CM132592.1|PICI|R3|core|batch=001|record=CM132592.1_Lactococcus_lactis_strain_BIM_B-425_chromosome__complete_sequence__whole_genome_shotgun_sequence|start=36187|end=50998|strand=mixed	PICI	CP002365.1_1723782_1733895	159	0.0107	158	0.0156	90.0	204.0	1
CP002114.3|PICI|R1|core|batch=001|record=CP002114.3_Staphylococcus_aureus_subsp._aureus_JKD6159_chromosome__complete_genome|start=387979|end=396416|strand=mixed	PICI	SDLZ01000003.1_23159_39035	545	0.0646	555	0.035	72.504	147.0	1
CP002120.1|PICI|R1|core|batch=001|record=CP002120.1_Staphylococcus_aureus_subsp._aureus_str._JKD6008__complete_genome|start=396228|end=407121|strand=mixed	PICI	CP000255.1_881837_895809	1637	0.1503	1589	0.1137	97.746	2824.4	3
CP002120.1|PICI|R1|core|batch=001|record=CP002120.1_Staphylococcus_aureus_subsp._aureus_str._JKD6008__complete_genome|start=396228|end=407121|strand=mixed	PICI	SDLZ01000003.1_23159_39035	767	0.0704	767	0.0483	78.913	513.0	3
CP002120.1|PICI|R2|core|batch=001|record=CP002120.1_Staphylococcus_aureus_subsp._aureus_str._JKD6008__complete_genome|start=391631|end=406571|strand=mixed	PICI	CP000255.1_881837_895809	2865	0.1918	2817	0.2016	96.342	4716.4	4
CP002120.1|PICI|R2|core|batch=001|record=CP002120.1_Staphylococcus_aureus_subsp._aureus_str._JKD6008__complete_genome|start=391631|end=406571|strand=mixed	PICI	SDLZ01000003.1_23159_39035	1697	0.1136	1700	0.1071	87.089	1919.0	3
CP039156.1|PICI|R1|core|batch=001|record=CP039156.1_Staphylococcus_aureus_strain_WCUH29_chromosome__complete_genome|start=399363|end=406203|strand=mixed	PICI	SDLZ01000003.1_23159_39035	921	0.1346	924	0.0582	78.947	619.8	4
CP039156.1|PICI|R1|core|batch=001|record=CP039156.1_Staphylococcus_aureus_strain_WCUH29_chromosome__complete_genome|start=399363|end=406203|strand=mixed	PICI	CP000255.1_881837_895809	282	0.0412	283	0.0203	93.993	428.0	2
CP039156.1|PICI|R2|core|batch=001|record=CP039156.1_Staphylococcus_aureus_strain_WCUH29_chromosome__complete_genome|start=387875|end=399932|strand=mixed	PICI	SDLZ01000003.1_23159_39035	1740	0.1443	1740	0.1096	85.363	1797.7	3
CP039156.1|PICI|R2|core|batch=001|record=CP039156.1_Staphylococcus_aureus_strain_WCUH29_chromosome__complete_genome|start=387875|end=399932|strand=mixed	PICI	CP000255.1_881837_895809	589	0.0488	589	0.0422	93.729	884.0	2
CP039992.1|PICI|R1|core|batch=001|record=CP039992.1_Staphylococcus_aureus_strain_Lr3_chromosome__complete_genome|start=812632|end=824376|strand=mixed	PICI	CP000255.1_881837_895809	1892	0.1611	1892	0.1354	93.734	2835.0	3
CP039992.1|PICI|R1|core|batch=001|record=CP039992.1_Staphylococcus_aureus_strain_Lr3_chromosome__complete_genome|start=812632|end=824376|strand=mixed	PICI	SDLZ01000003.1_23159_39035	317	0.027	317	0.02	75.312	148.0	1
CP040625.1|PICI|R1|core|batch=001|record=CP040625.1_Staphylococcus_aureus_strain_JKD6004-DR_chromosome__complete_genome|start=866564|end=878509|strand=mixed	PICI	CP000255.1_881837_895809	740	0.0619	763	0.0546	80.155	539.0	3
CP040625.1|PICI|R1|core|batch=001|record=CP040625.1_Staphylococcus_aureus_strain_JKD6004-DR_chromosome__complete_genome|start=866564|end=878509|strand=mixed	PICI	SDLZ01000003.1_23159_39035	569	0.0476	569	0.0358	74.305	232.1	2
CP042408.1|PICI|R1|core|batch=001|record=CP042408.1_Lactococcus_lactis_strain_CBA3619_chromosome__complete_genome|start=2132424|end=2145755|strand=mixed	PICI	CP002365.1_1723782_1733895	458	0.0344	457	0.0452	83.189	413.0	2
CP042408.1|PICI|R1|core|batch=001|record=CP042408.1_Lactococcus_lactis_strain_CBA3619_chromosome__complete_genome|start=2132424|end=2145755|strand=mixed	PICI	AM406671.1_32370_51783	309	0.0232	309	0.0159	84.516	306.1	2
CP042408.1|PICI|R1|core|batch=001|record=CP042408.1_Lactococcus_lactis_strain_CBA3619_chromosome__complete_genome|start=2132424|end=2145755|strand=mixed	PICI	CP001834.1_2505680_2520561	233	0.0175	233	0.0157	83.898	220.0	1
CP042408.1|PICI|R1|core|batch=001|record=CP042408.1_Lactococcus_lactis_strain_CBA3619_chromosome__complete_genome|start=2132424|end=2145755|strand=mixed	PICI	CP003132.1_2352993_2368188	209	0.0157	206	0.0136	84.211	200.0	1
CP042408.1|PICI|R1|core|batch=001|record=CP042408.1_Lactococcus_lactis_strain_CBA3619_chromosome__complete_genome|start=2132424|end=2145755|strand=mixed	PICI	CP000425.1_2115981_2128907	197	0.0148	198	0.0153	87.879	231.0	1
CP042408.1|PICI|R1|core|batch=001|record=CP042408.1_Lactococcus_lactis_strain_CBA3619_chromosome__complete_genome|start=2132424|end=2145755|strand=mixed	PICI	AE005176.1_502595_517773	197	0.0148	197	0.013	90.863	265.0	1
CP042408.1|PICI|R1|core|batch=001|record=CP042408.1_Lactococcus_lactis_strain_CBA3619_chromosome__complete_genome|start=2132424|end=2145755|strand=mixed	PICI	CP006766.1_2464508_2479769	197	0.0148	196	0.0128	90.863	263.0	1
CP042408.1|PICI|R2|core|batch=001|record=CP042408.1_Lactococcus_lactis_strain_CBA3619_chromosome__complete_genome|start=2143069|end=2151712|strand=mixed	PICI	AE005176.1_502595_517773	2832	0.3276	2825	0.1861	93.693	4241.0	5
CP042408.1|PICI|R2|core|batch=001|record=CP042408.1_Lactococcus_lactis_strain_CBA3619_chromosome__complete_genome|start=2143069|end=2151712|strand=mixed	PICI	CP002365.1_1723782_1733895	1058	0.1224	1044	0.1032	82.259	905.0	5
CP042408.1|PICI|R2|core|batch=001|record=CP042408.1_Lactococcus_lactis_strain_CBA3619_chromosome__complete_genome|start=2143069|end=2151712|strand=mixed	PICI	AM406671.1_32370_51783	811	0.0938	812	0.0418	86.152	874.1	4
CP042408.1|PICI|R2|core|batch=001|record=CP042408.1_Lactococcus_lactis_strain_CBA3619_chromosome__complete_genome|start=2143069|end=2151712|strand=mixed	PICI	CP003132.1_2352993_2368188	721	0.0834	717	0.0472	87.379	824.0	3
CP042408.1|PICI|R2|core|batch=001|record=CP042408.1_Lactococcus_lactis_strain_CBA3619_chromosome__complete_genome|start=2143069|end=2151712|strand=mixed	PICI	CP006766.1_2464508_2479769	476	0.0551	475	0.0311	89.916	613.0	2
CP042408.1|PICI|R2|core|batch=001|record=CP042408.1_Lactococcus_lactis_strain_CBA3619_chromosome__complete_genome|start=2143069|end=2151712|strand=mixed	PICI	CP002094.1_2482743_2492765	456	0.0528	456	0.0455	85.996	488.0	2
CP042408.1|PICI|R2|core|batch=001|record=CP042408.1_Lactococcus_lactis_strain_CBA3619_chromosome__complete_genome|start=2143069|end=2151712|strand=mixed	PICI	CP000425.1_2115981_2128907	385	0.0445	386	0.0299	82.688	341.0	2
CP042408.1|PICI|R2|core|batch=001|record=CP042408.1_Lactococcus_lactis_strain_CBA3619_chromosome__complete_genome|start=2143069|end=2151712|strand=mixed	PICI	CP001834.1_2505680_2520561	247	0.0286	244	0.0164	83.2	220.0	1
CP059048.1|PICI|R1|core|batch=001|record=CP059048.1_Lactococcus_lactis_strain_LAC460_chromosome__complete_genome|start=2128743|end=2138076|strand=mixed	PICI	AM406671.1_32370_51783	2672	0.2863	2659	0.137	82.658	2323.0	6
CP059048.1|PICI|R1|core|batch=001|record=CP059048.1_Lactococcus_lactis_strain_LAC460_chromosome__complete_genome|start=2128743|end=2138076|strand=mixed	PICI	CP002094.1_2482743_2492765	2623	0.281	2623	0.2617	81.302	2103.3	7
CP059048.1|PICI|R1|core|batch=001|record=CP059048.1_Lactococcus_lactis_strain_LAC460_chromosome__complete_genome|start=2128743|end=2138076|strand=mixed	PICI	CP000425.1_2115981_2128907	2334	0.2501	2339	0.1809	79.655	1645.7	6
CP059048.1|PICI|R1|core|batch=001|record=CP059048.1_Lactococcus_lactis_strain_LAC460_chromosome__complete_genome|start=2128743|end=2138076|strand=mixed	PICI	CP003132.1_2352993_2368188	2179	0.2334	2199	0.1447	81.986	1835.0	7
CP059048.1|PICI|R1|core|batch=001|record=CP059048.1_Lactococcus_lactis_strain_LAC460_chromosome__complete_genome|start=2128743|end=2138076|strand=mixed	PICI	CP006766.1_2464508_2479769	2041	0.2187	2058	0.1348	82.239	1746.4	6
CP059048.1|PICI|R1|core|batch=001|record=CP059048.1_Lactococcus_lactis_strain_LAC460_chromosome__complete_genome|start=2128743|end=2138076|strand=mixed	PICI	CP001834.1_2505680_2520561	1990	0.2132	2016	0.1355	82.808	1768.2	5
CP059048.1|PICI|R1|core|batch=001|record=CP059048.1_Lactococcus_lactis_strain_LAC460_chromosome__complete_genome|start=2128743|end=2138076|strand=mixed	PICI	AE005176.1_502595_517773	1426	0.1528	1423	0.0937	82.434	1224.0	3
CP059048.1|PICI|R1|core|batch=001|record=CP059048.1_Lactococcus_lactis_strain_LAC460_chromosome__complete_genome|start=2128743|end=2138076|strand=mixed	PICI	CP002365.1_1723782_1733895	95	0.0102	96	0.0095	91.667	132.0	1
CP059048.1|PICI|R2|core|batch=001|record=CP059048.1_Lactococcus_lactis_strain_LAC460_chromosome__complete_genome|start=2137142|end=2150384|strand=mixed	PICI	AM406671.1_32370_51783	3150	0.2379	2934	0.1511	85.777	3323.6	12
CP059048.1|PICI|R2|core|batch=001|record=CP059048.1_Lactococcus_lactis_strain_LAC460_chromosome__complete_genome|start=2137142|end=2150384|strand=mixed	PICI	CP000425.1_2115981_2128907	2978	0.2249	2877	0.2226	83.784	2798.1	8
CP059048.1|PICI|R2|core|batch=001|record=CP059048.1_Lactococcus_lactis_strain_LAC460_chromosome__complete_genome|start=2137142|end=2150384|strand=mixed	PICI	CP001834.1_2505680_2520561	2532	0.1912	2486	0.167	87.446	2898.8	10
CP059048.1|PICI|R2|core|batch=001|record=CP059048.1_Lactococcus_lactis_strain_LAC460_chromosome__complete_genome|start=2137142|end=2150384|strand=mixed	PICI	CP003132.1_2352993_2368188	1660	0.1253	1659	0.1092	84.264	1598.9	5
CP059048.1|PICI|R2|core|batch=001|record=CP059048.1_Lactococcus_lactis_strain_LAC460_chromosome__complete_genome|start=2137142|end=2150384|strand=mixed	PICI	CP006766.1_2464508_2479769	1389	0.1049	1332	0.0873	84.068	1321.8	6
CP059048.1|PICI|R2|core|batch=001|record=CP059048.1_Lactococcus_lactis_strain_LAC460_chromosome__complete_genome|start=2137142|end=2150384|strand=mixed	PICI	CP002094.1_2482743_2492765	1263	0.0954	1261	0.1258	81.421	1012.0	3
CP059048.1|PICI|R2|core|batch=001|record=CP059048.1_Lactococcus_lactis_strain_LAC460_chromosome__complete_genome|start=2137142|end=2150384|strand=mixed	PICI	CP002365.1_1723782_1733895	819	0.0618	827	0.0818	76.1	406.0	2
CP059048.1|PICI|R2|core|batch=001|record=CP059048.1_Lactococcus_lactis_strain_LAC460_chromosome__complete_genome|start=2137142|end=2150384|strand=mixed	PICI	AE005176.1_502595_517773	297	0.0224	295	0.0194	79.47	204.0	1
CP059049.1|PICI|R1|core|batch=001|record=CP059049.1_Lactococcus_lactis_strain_N8_chromosome__complete_genome|start=1065943|end=1069673|strand=mixed	PICI	AE005176.1_502595_517773	339	0.0909	336	0.0221	91.471	462.0	1
CP065702.1|PICI|R1|core|batch=001|record=CP065702.1_Lactococcus_lactis_strain_FDAARGOS_887_chromosome__complete_genome|start=1679970|end=1694181|strand=mixed	PICI	AM406671.1_32370_51783	10546	0.742	10597	0.5458	95.385	16856.7	10
CP065702.1|PICI|R1|core|batch=001|record=CP065702.1_Lactococcus_lactis_strain_FDAARGOS_887_chromosome__complete_genome|start=1679970|end=1694181|strand=mixed	PICI	CP003132.1_2352993_2368188	8035	0.5654	8186	0.5387	90.011	10556.0	10
CP065702.1|PICI|R1|core|batch=001|record=CP065702.1_Lactococcus_lactis_strain_FDAARGOS_887_chromosome__complete_genome|start=1679970|end=1694181|strand=mixed	PICI	CP000425.1_2115981_2128907	7919	0.5572	7905	0.6115	89.38	9951.0	11
CP065702.1|PICI|R1|core|batch=001|record=CP065702.1_Lactococcus_lactis_strain_FDAARGOS_887_chromosome__complete_genome|start=1679970|end=1694181|strand=mixed	PICI	CP001834.1_2505680_2520561	7620	0.5362	7635	0.513	89.629	9684.0	10
CP065702.1|PICI|R1|core|batch=001|record=CP065702.1_Lactococcus_lactis_strain_FDAARGOS_887_chromosome__complete_genome|start=1679970|end=1694181|strand=mixed	PICI	CP006766.1_2464508_2479769	6622	0.4659	6645	0.4354	90.946	8931.0	14
CP065702.1|PICI|R1|core|batch=001|record=CP065702.1_Lactococcus_lactis_strain_FDAARGOS_887_chromosome__complete_genome|start=1679970|end=1694181|strand=mixed	PICI	CP002094.1_2482743_2492765	5966	0.4198	5954	0.594	89.87	7661.0	9
CP065702.1|PICI|R1|core|batch=001|record=CP065702.1_Lactococcus_lactis_strain_FDAARGOS_887_chromosome__complete_genome|start=1679970|end=1694181|strand=mixed	PICI	AE005176.1_502595_517773	1535	0.108	1537	0.1013	86.835	1715.0	4
CP065702.1|PICI|R1|core|batch=001|record=CP065702.1_Lactococcus_lactis_strain_FDAARGOS_887_chromosome__complete_genome|start=1679970|end=1694181|strand=mixed	PICI	CP002365.1_1723782_1733895	159	0.0112	158	0.0156	90.0	204.0	1
CP065702.1|PICI|R2|core|batch=001|record=CP065702.1_Lactococcus_lactis_strain_FDAARGOS_887_chromosome__complete_genome|start=1682118|end=1696940|strand=mixed	PICI	AM406671.1_32370_51783	9473	0.6391	9526	0.4907	96.165	15563.7	9
CP065702.1|PICI|R2|core|batch=001|record=CP065702.1_Lactococcus_lactis_strain_FDAARGOS_887_chromosome__complete_genome|start=1682118|end=1696940|strand=mixed	PICI	CP003132.1_2352993_2368188	7558	0.5099	7575	0.4985	90.442	9947.0	8
CP065702.1|PICI|R2|core|batch=001|record=CP065702.1_Lactococcus_lactis_strain_FDAARGOS_887_chromosome__complete_genome|start=1682118|end=1696940|strand=mixed	PICI	CP001834.1_2505680_2520561	7018	0.4735	7035	0.4727	90.392	9222.0	9
CP065702.1|PICI|R2|core|batch=001|record=CP065702.1_Lactococcus_lactis_strain_FDAARGOS_887_chromosome__complete_genome|start=1682118|end=1696940|strand=mixed	PICI	CP000425.1_2115981_2128907	6296	0.4247	6281	0.4859	88.882	7732.0	9
CP065702.1|PICI|R2|core|batch=001|record=CP065702.1_Lactococcus_lactis_strain_FDAARGOS_887_chromosome__complete_genome|start=1682118|end=1696940|strand=mixed	PICI	CP006766.1_2464508_2479769	6149	0.4148	6170	0.4043	91.43	8460.0	13
CP065702.1|PICI|R2|core|batch=001|record=CP065702.1_Lactococcus_lactis_strain_FDAARGOS_887_chromosome__complete_genome|start=1682118|end=1696940|strand=mixed	PICI	CP002094.1_2482743_2492765	4480	0.3022	4477	0.4467	89.365	5633.0	7
CP065702.1|PICI|R2|core|batch=001|record=CP065702.1_Lactococcus_lactis_strain_FDAARGOS_887_chromosome__complete_genome|start=1682118|end=1696940|strand=mixed	PICI	AE005176.1_502595_517773	1100	0.0742	1102	0.0726	86.166	1187.0	2
CP065702.1|PICI|R2|core|batch=001|record=CP065702.1_Lactococcus_lactis_strain_FDAARGOS_887_chromosome__complete_genome|start=1682118|end=1696940|strand=mixed	PICI	CP002365.1_1723782_1733895	159	0.0107	158	0.0156	90.0	204.0	1
CP065702.1|PICI|R3|core|batch=001|record=CP065702.1_Lactococcus_lactis_strain_FDAARGOS_887_chromosome__complete_genome|start=2227081|end=2241672|strand=mixed	PICI	AE005176.1_502595_517773	14592	1.0	14592	0.9613	99.986	26936.0	1
CP065702.1|PICI|R3|core|batch=001|record=CP065702.1_Lactococcus_lactis_strain_FDAARGOS_887_chromosome__complete_genome|start=2227081|end=2241672|strand=mixed	PICI	CP003132.1_2352993_2368188	3334	0.2285	3337	0.2196	93.556	4973.8	4
CP065702.1|PICI|R3|core|batch=001|record=CP065702.1_Lactococcus_lactis_strain_FDAARGOS_887_chromosome__complete_genome|start=2227081|end=2241672|strand=mixed	PICI	CP006766.1_2464508_2479769	3298	0.226	3446	0.2258	92.619	4949.8	5
CP065702.1|PICI|R3|core|batch=001|record=CP065702.1_Lactococcus_lactis_strain_FDAARGOS_887_chromosome__complete_genome|start=2227081|end=2241672|strand=mixed	PICI	AM406671.1_32370_51783	2062	0.1413	2068	0.1065	90.708	2751.0	4
CP065702.1|PICI|R3|core|batch=001|record=CP065702.1_Lactococcus_lactis_strain_FDAARGOS_887_chromosome__complete_genome|start=2227081|end=2241672|strand=mixed	PICI	CP001834.1_2505680_2520561	1081	0.0741	1084	0.0728	87.2	1229.0	2
CP065702.1|PICI|R3|core|batch=001|record=CP065702.1_Lactococcus_lactis_strain_FDAARGOS_887_chromosome__complete_genome|start=2227081|end=2241672|strand=mixed	PICI	CP000425.1_2115981_2128907	909	0.0623	910	0.0704	88.925	1121.0	3
CP065702.1|PICI|R3|core|batch=001|record=CP065702.1_Lactococcus_lactis_strain_FDAARGOS_887_chromosome__complete_genome|start=2227081|end=2241672|strand=mixed	PICI	CP002094.1_2482743_2492765	835	0.0572	834	0.0832	86.157	899.0	2
CP065702.1|PICI|R3|core|batch=001|record=CP065702.1_Lactococcus_lactis_strain_FDAARGOS_887_chromosome__complete_genome|start=2227081|end=2241672|strand=mixed	PICI	CP002365.1_1723782_1733895	804	0.0551	802	0.0793	94.783	1250.0	2
CP065702.1|PICI|R4|core|batch=001|record=CP065702.1_Lactococcus_lactis_strain_FDAARGOS_887_chromosome__complete_genome|start=1302284|end=1305665|strand=mixed	PICI	CP003132.1_2352993_2368188	759	0.2244	765	0.0503	81.606	621.0	1
CP065702.1|PICI|R4|core|batch=001|record=CP065702.1_Lactococcus_lactis_strain_FDAARGOS_887_chromosome__complete_genome|start=1302284|end=1305665|strand=mixed	PICI	CP002365.1_1723782_1733895	294	0.0869	294	0.0291	84.407	290.1	2
CP065702.1|PICI|R4|core|batch=001|record=CP065702.1_Lactococcus_lactis_strain_FDAARGOS_887_chromosome__complete_genome|start=1302284|end=1305665|strand=mixed	PICI	AM406671.1_32370_51783	108	0.0319	108	0.0056	82.569	95.3	1
CP065702.1|PICI|R5|core|batch=001|record=CP065702.1_Lactococcus_lactis_strain_FDAARGOS_887_chromosome__complete_genome|start=1827765|end=1840963|strand=mixed	PICI	AE005176.1_502595_517773	630	0.0477	415	0.0273	87.284	716.3	2
CP065737.1|PICI|R1|core|batch=001|record=CP065737.1_Lactococcus_lactis_strain_FDAARGOS_865_chromosome__complete_genome|start=1456740|end=1471651|strand=mixed	PICI	CP003132.1_2352993_2368188	10992	0.7371	10933	0.7195	91.156	15100.5	14
CP065737.1|PICI|R1|core|batch=001|record=CP065737.1_Lactococcus_lactis_strain_FDAARGOS_865_chromosome__complete_genome|start=1456740|end=1471651|strand=mixed	PICI	CP006766.1_2464508_2479769	9796	0.6569	9805	0.6424	92.24	14066.0	12
CP065737.1|PICI|R1|core|batch=001|record=CP065737.1_Lactococcus_lactis_strain_FDAARGOS_865_chromosome__complete_genome|start=1456740|end=1471651|strand=mixed	PICI	CP001834.1_2505680_2520561	7322	0.491	7192	0.4833	89.678	9326.2	14
CP065737.1|PICI|R1|core|batch=001|record=CP065737.1_Lactococcus_lactis_strain_FDAARGOS_865_chromosome__complete_genome|start=1456740|end=1471651|strand=mixed	PICI	AM406671.1_32370_51783	6616	0.4437	6586	0.3392	88.899	8118.0	12
CP065737.1|PICI|R1|core|batch=001|record=CP065737.1_Lactococcus_lactis_strain_FDAARGOS_865_chromosome__complete_genome|start=1456740|end=1471651|strand=mixed	PICI	CP002094.1_2482743_2492765	6360	0.4265	6269	0.6255	87.023	7142.7	7
CP065737.1|PICI|R1|core|batch=001|record=CP065737.1_Lactococcus_lactis_strain_FDAARGOS_865_chromosome__complete_genome|start=1456740|end=1471651|strand=mixed	PICI	CP000425.1_2115981_2128907	6289	0.4217	6283	0.486	91.296	8579.2	11
CP065737.1|PICI|R1|core|batch=001|record=CP065737.1_Lactococcus_lactis_strain_FDAARGOS_865_chromosome__complete_genome|start=1456740|end=1471651|strand=mixed	PICI	AE005176.1_502595_517773	3015	0.2022	3013	0.1985	92.958	4386.8	4
